target_id	length	eff_length	est_counts	tpm
ENSDART00000160187.2	385	199.017	2.0635	0.183175
ENSDART00000114271.4	416	228.555	14.685	1.1351
ENSDART00000159161.2	423	235.288	9	0.675763
ENSDART00000162061.2	314	134.154	6.7273	0.885907
ENSDART00000169803.2	998	808.59	3.60981	0.0788694
ENSDART00000170923.2	1670	1480.59	0	0
ENSDART00000171190.2	3169	2979.59	205.139	1.21631
ENSDART00000165811.2	556	366.851	8	0.385258
ENSDART00000167950.2	667	477.652	11.7651	0.435148
ENSDART00000007487.9	873	683.59	605	15.6355
ENSDART00000162972.3	1568	1378.59	70.2027	0.899645
ENSDART00000171570.2	1371	1181.59	0	0
ENSDART00000168177.2	3370	3180.59	143.682	0.798083
ENSDART00000182440.1	3291	3101.59	118.75	0.676396
ENSDART00000162709.3	4761	4571.59	2704.71	10.4521
ENSDART00000125149.3	3218	3028.59	0	0
ENSDART00000168926.2	1724	1534.59	4086	47.039
ENSDART00000169180.2	3210	3020.59	3249	19.0025
ENSDART00000165795.2	1002	812.59	2.2514	0.0489479
ENSDART00000079649.6	641	451.664	3.7486	0.146624
ENSDART00000160925.2	4365	4175.59	354.646	1.50048
ENSDART00000188827.1	4409	4219.59	0	0
ENSDART00000171098.2	437	248.898	8	0.567832
ENSDART00000159824.2	734	544.638	40	1.29749
ENSDART00000162187.2	63	16.4348	3	3.22485
ENSDART00000161350.2	63	16.4348	2	2.1499
ENSDART00000193555.1	66	16.2738	25	27.1396
ENSDART00000161459.2	60	17.1091	4	4.13034
ENSDART00000184586.1	66	16.2738	0	0
ENSDART00000193441.1	66	16.2738	11	11.9414
ENSDART00000185019.1	66	16.2738	4	4.34233
ENSDART00000171681.2	60	17.1091	5	5.16292
ENSDART00000165172.2	63	16.4348	4	4.2998
ENSDART00000170440.2	46	17.0417	1	1.03667
ENSDART00000168126.2	57	17.9091	2	1.97292
ENSDART00000182863.1	63	16.4348	4	4.2998
ENSDART00000166020.2	66	16.2738	2	2.17117
ENSDART00000190775.1	66	16.2738	2	2.17117
ENSDART00000167303.2	63	16.4348	7	7.52465
ENSDART00000157393.2	52	17.3235	4	4.07921
ENSDART00000166828.2	63	16.4348	3	3.22485
ENSDART00000159011.2	63	16.4348	2	2.1499
ENSDART00000190235.1	66	16.2738	7.53648	8.18147
ENSDART00000190038.1	399	212.265	6.04589	0.503193
ENSDART00000164894.2	66	16.2738	0	0
ENSDART00000170926.2	63	16.4348	7	7.52465
ENSDART00000166210.2	60	17.1091	2	2.06517
ENSDART00000170448.2	57	17.9091	1	0.986458
ENSDART00000171447.2	49	17	3	3.11763
ENSDART00000164734.2	55	17.55	1	1.00664
ENSDART00000167581.2	57	17.9091	1	0.986458
ENSDART00000185656.1	66	16.2738	5	5.42792
ENSDART00000186087.1	63	16.4348	3	3.22485
ENSDART00000168960.2	63	16.4348	1	1.07495
ENSDART00000161571.2	57	17.9091	5	4.93229
ENSDART00000161136.2	63	16.4348	5	5.37475
ENSDART00000161763.2	63	16.4348	4	4.2998
ENSDART00000170691.2	63	16.4348	4	4.2998
ENSDART00000191731.1	63	16.4348	6	6.4497
ENSDART00000113547.3	903	713.59	0	0
ENSDART00000159055.2	66	16.2738	0	0
ENSDART00000158148.2	63	16.4348	2	2.1499
ENSDART00000167576.2	63	16.4348	15	16.1243
ENSDART00000162921.2	60	17.1091	4	4.13034
ENSDART00000182846.1	63	16.4348	0	0
ENSDART00000191760.1	63	16.4348	0	0
ENSDART00000162352.2	60	17.1091	7	7.22809
ENSDART00000166454.2	57	17.9091	4	3.94583
ENSDART00000180943.1	63	16.4348	0	0
ENSDART00000172223.2	56	17.7143	1	0.997307
ENSDART00000166061.2	45	16.7391	0	0
ENSDART00000171126.2	60	17.1091	2	2.06517
ENSDART00000183757.1	63	16.4348	9	9.67455
ENSDART00000159092.2	63	16.4348	4	4.2998
ENSDART00000180403.1	63	16.4348	2	2.1499
ENSDART00000192804.1	63	16.4348	1	1.07495
ENSDART00000167932.2	60	17.1091	12	12.391
ENSDART00000190928.1	66	16.2738	4	4.34233
ENSDART00000158609.2	60	17.1091	2	2.06517
ENSDART00000192441.1	63	16.4348	5.84561	6.28374
ENSDART00000187002.1	896	706.59	6.63775	0.165961
ENSDART00000170206.2	61	16.6833	0	0
ENSDART00000159979.2	60	17.1091	8	8.26067
ENSDART00000193507.1	66	16.2738	9	9.77025
ENSDART00000159473.2	63	16.4348	3	3.22485
ENSDART00000166370.2	63	16.4348	3	3.22485
ENSDART00000181827.1	63	16.4348	6	6.4497
ENSDART00000164120.2	63	16.4348	2	2.1499
ENSDART00000168385.2	60	17.1091	0	0
ENSDART00000170860.2	63	16.4348	0	0
ENSDART00000160505.2	60	17.1091	0.910662	0.940335
ENSDART00000191315.1	976	786.59	4.1073	0.0922488
ENSDART00000158978.2	907	717.59	7.9163	0.194894
ENSDART00000159628.2	63	16.4348	0	0
ENSDART00000171914.2	63	16.4348	2	2.1499
ENSDART00000190142.1	66	16.2738	9	9.77025
ENSDART00000163969.2	49	17	1	1.03921
ENSDART00000161690.2	63	16.4348	0	0
ENSDART00000186687.1	63	16.4348	0	0
ENSDART00000161734.2	64	17.2	1	1.02713
ENSDART00000160963.2	63	16.4348	3	3.22485
ENSDART00000186681.1	66	16.2738	7	7.59908
ENSDART00000164889.2	63	16.4348	0	0
ENSDART00000160161.2	46	17.0417	1	1.03667
ENSDART00000162964.2	49	17	1	1.03921
ENSDART00000131829.2	803	613.59	868.256	24.999
ENSDART00000144883.3	780	590.623	599.744	17.9394
ENSDART00000156963.2	2986	2796.59	952.608	6.0178
ENSDART00000161066.2	1110	920.59	0	0
ENSDART00000137179.2	1872	1682.59	311.984	3.27571
ENSDART00000100744.4	2099	1909.59	639.518	5.9165
ENSDART00000160393.2	1044	854.59	0	0
ENSDART00000167980.2	834	644.59	2019	55.3356
ENSDART00000067621.6	4363	4173.59	1283.69	5.43377
ENSDART00000165084.2	5190	5000.59	653.132	2.30745
ENSDART00000162322.2	873	683.59	105	2.7136
ENSDART00000190378.1	609	419.734	0	0
ENSDART00000144327.3	1479	1289.59	3.22785	0.0442195
ENSDART00000173911.2	412	224.642	0	0
ENSDART00000178732.2	2977	2787.59	226.008	1.43235
ENSDART00000164747.2	1359	1169.59	58.9333	0.890184
ENSDART00000162001.2	500	311.105	48.1949	2.73682
ENSDART00000103397.6	1933	1743.59	893	9.04814
ENSDART00000113661.4	4484	4294.59	50	0.205684
ENSDART00000052422.3	1265	1075.59	669	10.9883
ENSDART00000047912.9	1997	1807.59	1356	13.2529
ENSDART00000154987.3	8955	8765.59	4000.56	8.06291
ENSDART00000108999.4	2067	1877.59	48.0985	0.452567
ENSDART00000080347.6	1924	1734.59	153.479	1.56316
ENSDART00000123238.3	2118	1928.59	120.281	1.10181
ENSDART00000137120.2	456	267.581	0	0
ENSDART00000049291.5	2868	2678.59	124.776	0.822957
ENSDART00000147621.2	757	567.623	18.224	0.567201
ENSDART00000156885.2	7386	7196.59	256.572	0.629847
ENSDART00000157087.2	665	475.652	4.89616	0.181852
ENSDART00000176637.2	3999	3809.59	40.5319	0.187962
ENSDART00000159554.2	1007	817.59	3.78123	0.0817053
ENSDART00000192041.1	525	335.965	0	0
ENSDART00000184520.1	837	647.59	0	0
ENSDART00000024330.9	3903	3713.59	149.693	0.71213
ENSDART00000173945.2	452	263.654	4.30717	0.288609
ENSDART00000172251.2	1479	1289.59	0	0
ENSDART00000155746.3	2001	1811.59	2578.65	25.1469
ENSDART00000154158.2	1350	1160.59	664.808	10.1198
ENSDART00000180571.1	1908	1718.59	0	0
ENSDART00000189685.1	622	432.676	124.546	5.08533
ENSDART00000135009.2	659	469.652	22.2478	0.83688
ENSDART00000139795.2	1951	1761.59	448.752	4.50043
ENSDART00000190366.1	1293	1103.59	0	0
ENSDART00000136751.2	726	536.638	19	0.625496
ENSDART00000146364.3	4345	4155.59	0.89144	0.00378976
ENSDART00000175207.2	5260	5070.59	94.1086	0.327886
ENSDART00000140924.2	1187	997.59	223.047	3.95
ENSDART00000066782.7	1940	1750.59	285.953	2.88577
ENSDART00000163816.2	2323	2133.59	4.56053	0.0377621
ENSDART00000163956.2	2431	2241.59	45.29	0.356943
ENSDART00000129910.3	980	790.59	54.8304	1.22524
ENSDART00000139974.2	835	645.59	12.0919	0.330895
ENSDART00000030773.5	5649	5459.59	3767.13	12.19
ENSDART00000171701.2	2346	2156.59	38	0.311292
ENSDART00000097522.5	1492	1302.59	148	2.00727
ENSDART00000127483.4	5851	5661.59	896.857	2.79858
ENSDART00000183613.1	846	656.59	2.02151	0.0543919
ENSDART00000142998.4	12194	12004.6	143.948	0.211841
ENSDART00000182436.1	120	16.0744	0	0
ENSDART00000159675.3	1533	1343.59	141	1.85398
ENSDART00000156526.3	3267	3077.59	79.6997	0.457508
ENSDART00000113185.4	3130	2940.59	376.3	2.26075
ENSDART00000148548.3	1617	1427.59	40.8735	0.505813
ENSDART00000171123.2	1156	966.59	219.718	4.01583
ENSDART00000148879.2	651	461.652	42.4086	1.6229
ENSDART00000145410.2	2756	2566.59	496	3.41411
ENSDART00000149204.3	1221	1031.59	27.3558	0.468484
ENSDART00000153303.2	280	105.482	0	0
ENSDART00000149732.4	871	681.59	60.3289	1.5637
ENSDART00000153121.2	368	183.001	24.0377	2.32056
ENSDART00000090171.4	4438	4248.59	263	1.09361
ENSDART00000132028.3	1779	1589.59	1083.94	12.0469
ENSDART00000057257.5	816	626.59	0.118379	0.00333768
ENSDART00000057697.6	1756	1566.59	234.937	2.6494
ENSDART00000164426.2	1045	855.59	0	0
ENSDART00000017850.9	1583	1393.59	478	6.05962
ENSDART00000161797.3	1006	816.59	74.963	1.62179
ENSDART00000173668.2	888	698.59	5.96911	0.150952
ENSDART00000173934.2	1118	928.59	5.06793	0.0964181
ENSDART00000124091.3	653	463.652	42.1039	1.60429
ENSDART00000163388.2	199	46.4042	0	0
ENSDART00000146315.3	2622	2432.59	1063.15	7.7211
ENSDART00000021121.8	1181	991.59	156.63	2.79058
ENSDART00000183937.1	893	703.59	290.151	7.28546
ENSDART00000111512.4	6213	6023.59	347.224	1.01837
ENSDART00000172678.2	1110	920.59	52.8607	1.01442
ENSDART00000151899.2	2789	2599.59	351.685	2.39002
ENSDART00000152066.2	838	648.59	5.76083	0.156916
ENSDART00000041577.8	5802	5612.59	3577.2	11.2598
ENSDART00000166519.2	588	398.757	25.668	1.1372
ENSDART00000147618.2	808	618.59	63.439	1.81178
ENSDART00000142716.2	673	483.652	89.1346	3.25586
ENSDART00000007053.9	2128	1938.59	1738.43	15.8425
ENSDART00000126984.3	954	764.59	608.816	14.0673
ENSDART00000124920.4	6674	6484.59	3170.11	8.63662
ENSDART00000162639.3	1596	1406.59	0	0
ENSDART00000186786.1	7484	7294.59	1901.8	4.60591
ENSDART00000147034.2	2816	2626.59	180.295	1.21267
ENSDART00000021092.9	2140	1950.59	950	8.60419
ENSDART00000101204.4	3078	2888.59	2904	17.7608
ENSDART00000167332.2	675	485.652	5.23975	0.190606
ENSDART00000168861.2	670	480.652	1.76025	0.0646989
ENSDART00000143325.2	2207	2017.59	193.881	1.69767
ENSDART00000076696.6	2396	2206.59	194.352	1.55604
ENSDART00000140081.2	6779	6589.59	1942.94	5.20899
ENSDART00000164542.2	1924	1734.59	14.333	0.14598
ENSDART00000138182.3	6809	6619.59	973.795	2.5989
ENSDART00000076687.4	2125	1935.59	26.3531	0.240531
ENSDART00000136342.3	1210	1020.59	148.233	2.56594
ENSDART00000154863.2	501	312.105	0	0
ENSDART00000055611.7	981	791.59	602.106	13.4377
ENSDART00000173471.2	785	595.623	17.198	0.510103
ENSDART00000173809.2	2802	2612.59	0	0
ENSDART00000052906.6	6837	6647.59	855.977	2.27484
ENSDART00000183048.1	4342	4152.59	92.3927	0.393071
ENSDART00000181577.1	4441	4251.59	961.481	3.99523
ENSDART00000170597.2	4489	4299.59	240.24	0.98712
ENSDART00000172709.2	4638	4448.59	1663.75	6.6072
ENSDART00000170143.2	2477	2287.59	2.29801	0.017747
ENSDART00000164348.2	2415	2225.59	0	0
ENSDART00000191414.1	2905	2715.59	11.8796	0.0772838
ENSDART00000187058.1	2836	2646.59	0	0
ENSDART00000054843.7	1769	1579.59	22.6509	0.253333
ENSDART00000138630.3	1726	1536.59	143.349	1.64812
ENSDART00000179964.1	1230	1040.59	180.226	3.05978
ENSDART00000154333.2	2818	2628.59	128.422	0.863117
ENSDART00000155267.2	3419	3229.59	484	2.64759
ENSDART00000106488.2	3307	3117.59	2576.72	14.6016
ENSDART00000140035.2	645	455.652	34.7104	1.34579
ENSDART00000005901.9	3370	3180.59	1345.81	7.47531
ENSDART00000128182.3	1190	1000.59	434.742	7.67586
ENSDART00000133077.2	909	719.59	7.76404	0.190614
ENSDART00000052086.6	1854	1664.59	103.45	1.09794
ENSDART00000124471.3	2628	2438.59	158.307	1.14687
ENSDART00000088624.5	4258	4068.59	92.693	0.40249
ENSDART00000099647.6	1811	1621.59	358.617	3.90699
ENSDART00000138443.3	1328	1138.59	15.8504	0.245937
ENSDART00000139813.2	1906	1716.59	1117.8	11.504
ENSDART00000111699.5	1883	1693.59	749.202	7.81525
ENSDART00000152246.2	7961	7771.59	2867.84	6.51924
ENSDART00000064968.5	2173	1983.59	839.346	7.47552
ENSDART00000151672.3	4652	4462.59	1428.8	5.65636
ENSDART00000138049.2	768	578.623	21.8621	0.667494
ENSDART00000026516.7	1344	1154.59	221.98	3.39655
ENSDART00000150852.2	538	348.909	38.9242	1.97088
ENSDART00000150594.2	445	256.754	19.1578	1.3182
ENSDART00000150812.2	910	720.59	18.4545	0.452445
ENSDART00000128743.3	2732	2542.59	2062.47	14.3305
ENSDART00000189645.1	750	560.623	0	0
ENSDART00000165510.2	996	806.59	56.5697	1.23903
ENSDART00000121859.3	5077	4887.59	568.421	2.0546
ENSDART00000190959.1	992	802.59	0	0
ENSDART00000142069.3	613	423.711	1622.74	67.6597
ENSDART00000043933.5	608	418.734	2562.26	108.103
ENSDART00000148516.2	3022	2832.59	1120	6.98532
ENSDART00000169072.2	8455	8265.59	1177.36	2.51644
ENSDART00000147947.2	8535	8345.59	1502.93	3.18151
ENSDART00000057464.7	1888	1698.59	0	0
ENSDART00000176133.2	2022	1832.59	249.484	2.40509
ENSDART00000172882.2	2142	1952.59	24	0.217146
ENSDART00000163138.2	1127	937.59	24.2937	0.457756
ENSDART00000129570.3	734	544.638	0	0
ENSDART00000170007.2	915	725.59	0	0
ENSDART00000075782.7	3025	2835.59	508.967	3.17102
ENSDART00000060594.6	2004	1814.59	2573	25.0503
ENSDART00000097540.5	912	722.59	35.5164	0.868339
ENSDART00000154409.2	2086	1896.59	27.0691	0.252146
ENSDART00000140999.3	699	509.638	31	1.07461
ENSDART00000067423.5	1542	1352.59	402	5.25064
ENSDART00000122735.3	4404	4214.59	4513	18.9174
ENSDART00000150875.2	563	373.841	25.0459	1.18359
ENSDART00000086885.5	1685	1495.59	174	2.05537
ENSDART00000156364.2	630	440.676	57.8455	2.31901
ENSDART00000155698.2	2582	2392.59	1093.41	8.07362
ENSDART00000163680.2	986	796.59	0	0
ENSDART00000167613.2	3182	2992.59	1703.2	10.0548
ENSDART00000162628.2	643	453.652	6.78	0.264034
ENSDART00000190025.1	1699	1509.59	67.5307	0.790304
ENSDART00000159216.2	688	498.652	29.0033	1.02755
ENSDART00000098806.5	2844	2654.59	315.598	2.10034
ENSDART00000160071.2	840	650.59	35	0.950414
ENSDART00000143398.2	738	548.623	22.0952	0.711503
ENSDART00000133392.3	555	365.851	0	0
ENSDART00000141476.4	1773	1583.59	23.8877	0.266492
ENSDART00000138301.2	713	523.638	2.0171	0.0680533
ENSDART00000136016.2	1935	1745.59	32	0.323862
ENSDART00000111052.4	2617	2427.59	426.563	3.10427
ENSDART00000109990.4	4314	4124.59	176.753	0.757075
ENSDART00000186706.1	1586	1396.59	16.4422	0.20799
ENSDART00000169589.3	1361	1171.59	9	0.135712
ENSDART00000136672.3	1213	1023.59	18.8037	0.324541
ENSDART00000112735.4	414	226.611	6.19628	0.483061
ENSDART00000153006.2	3813	3623.59	85.3402	0.416071
ENSDART00000191797.1	2340	2150.59	0	0
ENSDART00000099479.5	1809	1619.59	1184.77	12.9235
ENSDART00000063138.6	1414	1224.59	51.1273	0.737589
ENSDART00000140321.2	936	746.59	2.86113	0.067703
ENSDART00000129676.3	1118	928.59	146.266	2.78274
ENSDART00000079210.5	1899	1709.59	1041.69	10.7647
ENSDART00000163411.2	1222	1032.59	77.7263	1.32982
ENSDART00000004476.9	1286	1096.59	0	0
ENSDART00000144897.4	4802	4612.59	28.7239	0.110015
ENSDART00000172119.2	3649	3459.59	300.384	1.53392
ENSDART00000144516.3	2647	2457.59	256.616	1.84471
ENSDART00000133277.3	1898	1708.59	19.2	0.198525
ENSDART00000131410.3	593	403.757	25.6266	1.12131
ENSDART00000078466.6	3411	3221.59	377.862	2.07212
ENSDART00000143981.2	539	349.9	3.29597	0.166415
ENSDART00000174580.2	3483	3293.59	214.283	1.1494
ENSDART00000187409.1	3133	2943.59	112.987	0.678114
ENSDART00000182247.1	3785	3595.59	178.148	0.875312
ENSDART00000153512.2	1764	1574.59	163.903	1.83896
ENSDART00000184299.1	3681	3491.59	0	0
ENSDART00000153168.2	2157	1967.59	189	1.69699
ENSDART00000045186.6	1658	1468.59	0	0
ENSDART00000147917.3	1782	1592.59	41	0.454812
ENSDART00000061577.6	1699	1509.59	42076.5	492.417
ENSDART00000179893.1	1204	1014.59	0	0
ENSDART00000122279.3	636	446.664	0	0
ENSDART00000193421.1	1288	1098.59	322.503	5.18622
ENSDART00000139924.4	3323	3133.59	280.405	1.58087
ENSDART00000183848.1	4295	4105.59	152.403	0.655798
ENSDART00000138837.2	817	627.59	47.6506	1.34136
ENSDART00000079691.5	4246	4056.59	204.97	0.89265
ENSDART00000147470.2	580	390.789	0	0
ENSDART00000135049.3	3232	3042.59	0	0
ENSDART00000154540.2	5764	5574.59	0	0
ENSDART00000180384.1	6294	6104.59	5.97708	0.0172976
ENSDART00000175024.2	6007	5817.59	0	0
ENSDART00000184486.1	6281	6091.59	18.1237	0.0525617
ENSDART00000156372.3	1410	1220.59	8.95911	0.129672
ENSDART00000020044.9	1460	1270.59	63.0409	0.876535
ENSDART00000101292.4	783	593.623	1232.69	36.6855
ENSDART00000065139.5	1228	1038.59	19.7209	0.335455
ENSDART00000144257.2	482	293.254	3	0.18073
ENSDART00000141484.2	1187	997.59	0	0
ENSDART00000160276.2	6452	6262.59	1970.65	5.55913
ENSDART00000139285.2	1275	1085.59	84.6212	1.3771
ENSDART00000149911.2	1393	1203.59	72	1.05683
ENSDART00000066834.5	1080	890.59	0	0
ENSDART00000188808.1	5596	5406.59	291.967	0.954032
ENSDART00000187511.1	1617	1427.59	42.7687	0.529267
ENSDART00000081894.7	1722	1532.59	0	0
ENSDART00000077800.6	2317	2127.59	2480.93	20.6005
ENSDART00000140851.2	668	478.652	30.7088	1.13343
ENSDART00000121828.4	749	559.623	60.1662	1.89937
ENSDART00000142347.2	875	685.59	214.44	5.52578
ENSDART00000181891.1	3362	3172.59	0	0
ENSDART00000102949.4	3301	3111.59	0	0
ENSDART00000183998.1	3946	3756.59	24.2694	0.114135
ENSDART00000180528.1	3570	3380.59	9.37772	0.0490069
ENSDART00000135262.3	3499	3309.59	23.6851	0.126431
ENSDART00000170471.2	168	29.6837	2.6776	1.5936
ENSDART00000167251.2	720	530.638	4.06151	0.13522
ENSDART00000167841.2	919	729.59	610.938	14.7935
ENSDART00000006927.6	1785	1595.59	655	7.25224
ENSDART00000126664.3	470	281.379	0	0
ENSDART00000160463.2	3637	3447.59	0	0
ENSDART00000161238.2	2840	2650.59	0	0
ENSDART00000172136.2	2865	2675.59	29.5475	0.195099
ENSDART00000190736.1	5087	4897.59	3525.64	12.7177
ENSDART00000149067.3	3732	3542.59	1305.78	6.5118
ENSDART00000180985.1	2824	2634.59	6.05644	0.0406122
ENSDART00000149591.3	750	560.623	285.418	8.99421
ENSDART00000149938.4	3181	2991.59	5.42637	0.0320449
ENSDART00000162837.2	1313	1123.59	32.9463	0.518026
ENSDART00000170821.2	583	393.768	2.05966	0.0924078
ENSDART00000131463.2	693	503.652	15	0.526154
ENSDART00000184111.1	1161	971.59	236.989	4.30921
ENSDART00000149371.2	1529	1339.59	3088.7	40.7339
ENSDART00000019733.8	1633	1443.59	38	0.465042
ENSDART00000112778.4	1751	1561.59	66	0.746671
ENSDART00000025562.8	2373	2183.59	47.6485	0.385505
ENSDART00000184362.1	360	175.559	0	0
ENSDART00000168957.3	3559	3369.59	74.7777	0.392056
ENSDART00000099157.5	1613	1423.59	26.5738	0.329777
ENSDART00000128788.3	1690	1500.59	457	5.3803
ENSDART00000144769.2	1156	966.59	464.553	8.49073
ENSDART00000138731.2	795	605.607	100.656	2.93631
ENSDART00000124963.4	1627	1437.59	754.791	9.27564
ENSDART00000141283.2	816	626.59	124.614	3.51347
ENSDART00000103626.5	2981	2791.59	1140.27	7.21621
ENSDART00000121439.3	1827	1637.59	0	0
ENSDART00000149429.2	2555	2365.59	887.692	6.62941
ENSDART00000168277.2	2906	2716.59	249.308	1.62131
ENSDART00000156512.2	3196	3006.59	182.858	1.07446
ENSDART00000083442.5	4257	4067.59	16.3758	0.0711242
ENSDART00000148107.4	7693	7503.59	364.63	0.85849
ENSDART00000174685.2	4659	4469.59	100.395	0.396822
ENSDART00000140935.2	772	582.623	19	0.576127
ENSDART00000079283.6	2138	1948.59	2036	18.4591
ENSDART00000039510.6	2187	1997.59	5.17911	0.0458037
ENSDART00000153401.2	2846	2656.59	196.587	1.30732
ENSDART00000159602.2	3227	3037.59	2.1885	0.0127283
ENSDART00000147667.2	844	654.59	89.0517	2.40339
ENSDART00000111414.3	1442	1252.59	778.978	10.9867
ENSDART00000167022.2	1664	1474.59	0	0
ENSDART00000182248.1	2580	2390.59	0	0
ENSDART00000169144.2	3479	3289.59	0	0
ENSDART00000192977.1	2843	2653.59	45.4119	0.302335
ENSDART00000184208.1	3244	3054.59	20.7249	0.119865
ENSDART00000164445.2	1162	972.59	56	1.01721
ENSDART00000166902.2	4609	4419.59	211.849	0.846833
ENSDART00000143276.3	4966	4776.59	1381.15	5.10829
ENSDART00000051070.7	4986	4796.59	3566.09	13.1345
ENSDART00000074781.5	4915	4725.59	382.316	1.42929
ENSDART00000004842.8	1121	931.59	207	3.92553
ENSDART00000152853.2	273	99.8092	11.2214	1.98623
ENSDART00000139202.2	273	99.8092	3.13865	0.555552
ENSDART00000015000.8	1425	1235.59	97.6399	1.39606
ENSDART00000162892.2	521	331.974	5.80258	0.308794
ENSDART00000166081.2	1461	1271.59	930.67	12.9301
ENSDART00000161574.2	875	685.59	224.385	5.78205
ENSDART00000022179.9	3405	3215.59	2495.79	13.712
ENSDART00000025356.7	2244	2054.59	683	5.87284
ENSDART00000146192.3	3929	3739.59	1300.94	6.14588
ENSDART00000147430.2	1896	1706.59	242.397	2.50928
ENSDART00000165180.3	1635	1445.59	103.353	1.26307
ENSDART00000128561.4	1295	1105.59	2399	38.3344
ENSDART00000044115.6	1154	964.59	502.288	9.19945
ENSDART00000133072.2	859	669.59	40.7125	1.07416
ENSDART00000110137.5	2127	1937.59	8.36441	0.0762651
ENSDART00000161723.2	6231	6041.59	267.71	0.782827
ENSDART00000154105.3	6313	6123.59	1039.07	2.99772
ENSDART00000135845.4	5504	5314.59	179.514	0.596733
ENSDART00000038535.7	1041	851.59	3.48625	0.0723237
ENSDART00000169912.2	3677	3487.59	954	4.83254
ENSDART00000171291.2	775	585.623	0	0
ENSDART00000157602.2	942	752.59	0	0
ENSDART00000166983.2	1113	923.59	30	0.573845
ENSDART00000180481.1	7465	7275.59	0	0
ENSDART00000113332.4	7032	6842.59	0	0
ENSDART00000173541.2	10562	10372.6	1694.43	2.88595
ENSDART00000173660.2	267	94.9142	36.3025	6.75707
ENSDART00000173580.2	10633	10443.6	977.969	1.65435
ENSDART00000173770.2	575	385.8	17.4475	0.798955
ENSDART00000184585.1	7588	7398.59	0	0
ENSDART00000188749.1	7642	7452.59	149.439	0.354249
ENSDART00000186956.1	6189	5999.59	29.4816	0.0868123
ENSDART00000141231.3	1168	978.59	32	0.577699
ENSDART00000099602.5	2320	2130.59	1418.12	11.7589
