target_id	length	eff_length	est_counts	tpm
ENSDART00000097522.5	1492	1296.54	146	1.07261
ENSDART00000127483.4	5851	5655.54	948.685	1.59781
ENSDART00000183613.1	846	650.59	0	0
ENSDART00000142998.4	12194	11998.5	122.458	0.0972156
ENSDART00000182436.1	120	15.5587	0	0
ENSDART00000159675.3	1533	1337.54	48	0.341831
ENSDART00000156526.3	3267	3071.54	200.782	0.622653
ENSDART00000113185.4	3130	2934.54	739.218	2.39943
ENSDART00000148548.3	1617	1421.54	41.3474	0.277055
ENSDART00000171123.2	1156	960.54	435.463	4.3183
ENSDART00000148879.2	651	455.648	62.1891	1.30005
ENSDART00000145410.2	2756	2560.54	456	1.69633
ENSDART00000149204.3	1221	1025.54	48.3787	0.449344
ENSDART00000153303.2	280	100.835	0	0
ENSDART00000149732.4	871	675.59	83.7389	1.18065
ENSDART00000153121.2	368	177.582	27.3861	1.46895
ENSDART00000090171.4	4438	4242.54	570	1.27975
ENSDART00000132028.3	1779	1583.54	1486.77	8.94315
ENSDART00000057257.5	816	620.59	538.97	8.27249
ENSDART00000057697.6	1756	1560.54	232.263	1.41769
ENSDART00000164426.2	1045	849.54	17.2395	0.193294
ENSDART00000017850.9	1583	1387.54	497.761	3.41705
ENSDART00000161797.3	1006	810.54	45.2626	0.531915
ENSDART00000173668.2	888	692.54	1.16429	0.0160138
ENSDART00000173934.2	1118	922.54	3.57307	0.0368921
ENSDART00000124091.3	653	457.648	208.034	4.32992
ENSDART00000163388.2	199	43.7624	1.03274	0.224785
ENSDART00000146315.3	2622	2426.54	1037.55	4.07286
ENSDART00000021121.8	1181	985.54	752.597	7.27386
ENSDART00000183937.1	893	697.54	276.94	3.78176
ENSDART00000111512.4	6213	6017.54	199.921	0.316457
ENSDART00000172678.2	1110	914.54	158.28	1.64854
ENSDART00000151899.2	2789	2593.54	871.547	3.20092
ENSDART00000152066.2	838	642.59	7.58892	0.112492
ENSDART00000041577.8	5802	5606.54	4945.23	8.40172
ENSDART00000166519.2	588	392.779	9.37807	0.227427
ENSDART00000147618.2	808	612.59	62.9301	0.978509
ENSDART00000142716.2	673	477.614	141.564	2.82326
ENSDART00000007053.9	2128	1932.54	2669.51	13.1577
ENSDART00000126984.3	954	758.54	272.299	3.41936
ENSDART00000124920.4	6674	6478.54	3158.72	4.64419
ENSDART00000162639.3	1596	1400.54	0	0
ENSDART00000186786.1	7484	7288.54	2037.59	2.66289
ENSDART00000147034.2	2816	2620.54	205.121	0.745584
ENSDART00000021092.9	2140	1944.54	1643	8.04817
ENSDART00000101204.4	3078	2882.54	4105	13.5648
ENSDART00000167332.2	675	479.614	383.518	7.61676
ENSDART00000168861.2	670	474.614	114.482	2.2976
ENSDART00000143325.2	2207	2011.54	215.278	1.01941
ENSDART00000076696.6	2396	2200.54	298.462	1.29192
ENSDART00000140081.2	6779	6583.54	994.418	1.43875
ENSDART00000164542.2	1924	1728.54	49.2098	0.271174
ENSDART00000138182.3	6809	6613.54	2280.57	3.28463
ENSDART00000076687.4	2125	1929.54	90.8713	0.44859
ENSDART00000136342.3	1210	1014.54	242.026	2.27232
ENSDART00000154863.2	501	306.362	148.965	4.63157
ENSDART00000055611.7	981	785.54	718.035	8.7067
ENSDART00000173471.2	785	589.59	0	0
ENSDART00000173809.2	2802	2606.54	0	0
ENSDART00000052906.6	6837	6641.54	808.907	1.16013
ENSDART00000183048.1	4342	4146.54	184.868	0.424672
ENSDART00000181577.1	4441	4245.54	898.041	2.01484
ENSDART00000170597.2	4489	4293.54	778.728	1.72761
ENSDART00000172709.2	4638	4442.54	1911.56	4.09857
ENSDART00000170143.2	2477	2281.54	0	0
ENSDART00000164348.2	2415	2219.54	0	0
ENSDART00000191414.1	2905	2709.54	0	0
ENSDART00000187058.1	2836	2640.54	5.12132	0.0184742
ENSDART00000054843.7	1769	1573.54	48.0754	0.291019
ENSDART00000138630.3	1726	1530.54	110.925	0.690335
ENSDART00000179964.1	1230	1034.54	312.217	2.87466
ENSDART00000154333.2	2818	2622.54	246.404	0.894956
ENSDART00000155267.2	3419	3223.54	269	0.794869
ENSDART00000106488.2	3307	3111.54	6998.93	21.4256
ENSDART00000140035.2	645	449.648	564.98	11.9684
ENSDART00000005901.9	3370	3174.54	5256.52	15.7723
ENSDART00000128182.3	1190	994.54	715.577	6.85348
ENSDART00000133077.2	909	713.54	8.54231	0.114034
ENSDART00000052086.6	1854	1658.54	40.4332	0.232214
ENSDART00000124471.3	2628	2432.54	330.273	1.29327
ENSDART00000088624.5	4258	4062.54	174.727	0.409675
ENSDART00000099647.6	1811	1615.54	347.07	2.04633
ENSDART00000138443.3	1328	1132.54	24.3678	0.204946
ENSDART00000139813.2	1906	1710.54	1226.35	6.82898
ENSDART00000111699.5	1883	1687.54	910.655	5.14016
ENSDART00000152246.2	7961	7765.54	3349.02	4.10793
ENSDART00000064968.5	2173	1977.54	1378.93	6.6419
ENSDART00000151672.3	4652	4456.54	1286.83	2.75042
ENSDART00000138049.2	768	572.59	120.221	1.99992
ENSDART00000026516.7	1344	1148.54	245.182	2.03338
ENSDART00000150852.2	538	343.039	27.4351	0.761798
ENSDART00000150594.2	445	251.17	2.92707	0.111005
ENSDART00000150812.2	910	714.54	67.5803	0.900886
ENSDART00000128743.3	2732	2536.54	3716.25	13.9553
ENSDART00000189645.1	750	554.59	22.2685	0.382468
ENSDART00000165510.2	996	800.54	60.0101	0.714032
ENSDART00000121859.3	5077	4881.54	1327.56	2.59044
ENSDART00000190959.1	992	796.54	0	0
ENSDART00000142069.3	613	417.69	3091.08	70.4907
ENSDART00000043933.5	608	412.7	4192.92	96.774
ENSDART00000148516.2	3022	2826.54	1555	5.24025
ENSDART00000169072.2	8455	8259.54	1188.11	1.37017
ENSDART00000147947.2	8535	8339.54	1623.23	1.85402
ENSDART00000057464.7	1888	1692.54	0	0
ENSDART00000176133.2	2022	1826.54	175.649	0.915997
ENSDART00000172882.2	2142	1946.54	38	0.18595
ENSDART00000163138.2	1127	931.54	79.3379	0.811252
ENSDART00000129570.3	734	538.59	0	0
ENSDART00000170007.2	915	719.54	3.52624	0.0466803
ENSDART00000075782.7	3025	2829.54	1848.22	6.22177
ENSDART00000060594.6	2004	1808.54	2417.32	12.7316
ENSDART00000097540.5	912	716.54	70.5011	0.937199
ENSDART00000154409.2	2086	1890.54	54.7316	0.275758
ENSDART00000140999.3	699	503.59	27	0.510697
ENSDART00000067423.5	1542	1346.54	557	3.94015
ENSDART00000122735.3	4404	4208.54	5735	12.9801
ENSDART00000150875.2	563	367.908	0	0
ENSDART00000086885.5	1685	1489.54	489	3.12704
ENSDART00000156364.2	630	434.659	89.8299	1.96856
ENSDART00000155698.2	2582	2386.54	1352.87	5.39964
ENSDART00000163680.2	986	790.54	0	0
ENSDART00000167613.2	3182	2986.54	2899.02	9.24611
ENSDART00000162628.2	643	447.648	49.5309	1.05394
ENSDART00000190025.1	1699	1503.54	475.186	3.0104
ENSDART00000159216.2	688	492.602	40.5956	0.784982
ENSDART00000098806.5	2844	2648.54	548.46	1.97249
ENSDART00000160071.2	840	644.59	64	0.945743
ENSDART00000143398.2	738	542.59	6.13259	0.107659
ENSDART00000133392.3	555	359.961	8.40651	0.222452
ENSDART00000141476.4	1773	1577.54	87.4609	0.528093
ENSDART00000138301.2	713	517.59	0	0
ENSDART00000136016.2	1935	1739.54	25	0.136893
ENSDART00000111052.4	2617	2421.54	134.37	0.52855
ENSDART00000109990.4	4314	4118.54	233.216	0.539376
ENSDART00000186706.1	1586	1390.54	86.3806	0.591711
ENSDART00000169589.3	1361	1165.54	26.5532	0.217003
ENSDART00000136672.3	1213	1017.54	88.185	0.825506
ENSDART00000112735.4	414	221.024	11.815	0.509177
ENSDART00000153006.2	3813	3617.54	88.574	0.233222
ENSDART00000191797.1	2340	2144.54	0	0
ENSDART00000099479.5	1809	1613.54	1465.73	8.6527
ENSDART00000063138.6	1414	1218.54	45.3685	0.354643
ENSDART00000140321.2	936	740.54	0	0
ENSDART00000129676.3	1118	922.54	116	1.1977
ENSDART00000079210.5	1899	1703.54	1504.8	8.41402
ENSDART00000163411.2	1222	1026.54	57.3418	0.532074
ENSDART00000004476.9	1286	1090.54	0	0
ENSDART00000144897.4	4802	4606.54	8.28479	0.017131
ENSDART00000172119.2	3649	3453.54	523.89	1.44495
ENSDART00000144516.3	2647	2451.54	857.11	3.33023
ENSDART00000133277.3	1898	1702.54	0	0
ENSDART00000131410.3	593	397.76	98.8353	2.36683
ENSDART00000078466.6	3411	3215.54	1303.3	3.8607
ENSDART00000143981.2	539	344.03	0	0
ENSDART00000174580.2	3483	3287.54	0.224133	0.000649398
ENSDART00000187409.1	3133	2937.54	26.3648	0.0854903
ENSDART00000182247.1	3785	3589.54	330.108	0.87598
ENSDART00000153512.2	1764	1568.54	688.786	4.18278
ENSDART00000184299.1	3681	3485.54	16.4151	0.0448591
ENSDART00000153168.2	2157	1961.54	335	1.62676
ENSDART00000045186.6	1658	1462.54	0	0
ENSDART00000147917.3	1782	1586.54	133	0.798504
ENSDART00000061577.6	1699	1503.54	16581.5	105.047
ENSDART00000179893.1	1204	1008.54	2919.53	27.5738
ENSDART00000122279.3	636	440.659	1138.77	24.6156
ENSDART00000193421.1	1288	1092.54	527.239	4.5967
ENSDART00000139924.4	3323	3127.54	447.79	1.36379
ENSDART00000183848.1	4295	4099.54	181.493	0.421697
ENSDART00000138837.2	817	621.59	44.1082	0.675914
ENSDART00000079691.5	4246	4050.54	142.331	0.334705
ENSDART00000147470.2	580	384.817	0	0
ENSDART00000135049.3	3232	3036.54	0	0
ENSDART00000154540.2	5764	5568.54	0	0
ENSDART00000180384.1	6294	6098.54	0	0
ENSDART00000175024.2	6007	5811.54	14.3958	0.023595
ENSDART00000184486.1	6281	6085.54	0	0
ENSDART00000156372.3	1410	1214.54	30.9743	0.242921
ENSDART00000020044.9	1460	1264.54	85.0257	0.640464
ENSDART00000101292.4	783	587.59	1882.77	30.5211
ENSDART00000065139.5	1228	1032.54	85.9306	0.792716
ENSDART00000144257.2	482	287.542	68.7867	2.27866
ENSDART00000141484.2	1187	991.54	2.27254	0.0218312
ENSDART00000160276.2	6452	6256.54	2335.31	3.55538
ENSDART00000139285.2	1275	1079.54	211.618	1.8672
ENSDART00000149911.2	1393	1197.54	159	1.26469
ENSDART00000066834.5	1080	884.54	0	0
ENSDART00000188808.1	5596	5400.54	207.429	0.365856
ENSDART00000187511.1	1617	1421.54	47.796	0.320265
ENSDART00000081894.7	1722	1526.54	4.66036	0.0290795
ENSDART00000077800.6	2317	2121.54	3207.67	14.4017
ENSDART00000140851.2	668	472.614	47.4591	0.956509
ENSDART00000121828.4	749	553.59	69.7713	1.20051
ENSDART00000142347.2	875	679.573	320.022	4.4856
ENSDART00000181891.1	3362	3166.54	0	0
ENSDART00000102949.4	3301	3105.54	0	0
ENSDART00000183998.1	3946	3750.54	14.9196	0.0378914
ENSDART00000180528.1	3570	3374.54	3.2487	0.00917004
ENSDART00000135262.3	3499	3303.54	44.3778	0.127957
ENSDART00000170471.2	168	27.5877	4.53515	1.56586
ENSDART00000167251.2	720	524.59	0	0
ENSDART00000167841.2	919	723.54	803	10.5713
ENSDART00000006927.6	1785	1589.54	1111.54	6.66088
ENSDART00000126664.3	470	275.687	51.4557	1.77785
ENSDART00000160463.2	3637	3441.54	3.57133	0.00988447
ENSDART00000161238.2	2840	2644.54	32.1663	0.115858
ENSDART00000172136.2	2865	2669.54	5.78193e-05	2.06306e-07
ENSDART00000190736.1	5087	4891.54	2141.91	4.17093
ENSDART00000149067.3	3732	3536.54	716.263	1.92917
ENSDART00000180985.1	2824	2628.54	16.9402	0.0613878
ENSDART00000149591.3	750	554.59	341.477	5.86497
ENSDART00000149938.4	3181	2985.54	24.0973	0.0768816
ENSDART00000162837.2	1313	1117.54	830.509	7.07877
ENSDART00000170821.2	583	387.807	3.2846	0.0806757
ENSDART00000131463.2	693	497.602	6	0.114854
ENSDART00000184111.1	1161	965.54	539.013	5.31747
ENSDART00000149371.2	1529	1333.54	4630.5	33.0749
ENSDART00000019733.8	1633	1437.54	69	0.457199
ENSDART00000112778.4	1751	1555.54	58	0.355159
ENSDART00000025562.8	2373	2177.54	308.22	1.34825
ENSDART00000184362.1	360	170.137	0	0
ENSDART00000168957.3	3559	3363.54	530.284	1.50172
ENSDART00000099157.5	1613	1417.54	59.4956	0.399785
ENSDART00000128788.3	1690	1494.54	636	4.05346
ENSDART00000144769.2	1156	960.54	634.717	6.29421
ENSDART00000138731.2	795	599.59	102.322	1.62551
ENSDART00000124963.4	1627	1431.54	1071.96	7.13267
ENSDART00000141283.2	816	620.59	186.068	2.8559
ENSDART00000103626.5	2981	2785.54	1055.93	3.6108
ENSDART00000121439.3	1827	1631.54	0	0
ENSDART00000149429.2	2555	2359.54	1669.52	6.73969
ENSDART00000168277.2	2906	2710.54	397.482	1.39681
ENSDART00000156512.2	3196	3000.54	120.37	0.382115
ENSDART00000083442.5	4257	4061.54	204.048	0.478541
ENSDART00000148107.4	7693	7497.54	725.312	0.921472
ENSDART00000174685.2	4659	4463.54	131.271	0.280134
ENSDART00000140935.2	772	576.59	27	0.446039
ENSDART00000079283.6	2138	1942.54	2622	12.857
ENSDART00000039510.6	2187	1991.54	22.1189	0.105791
ENSDART00000153401.2	2846	2650.54	482.958	1.73561
ENSDART00000159602.2	3227	3031.54	21.3091	0.0669542
ENSDART00000147667.2	844	648.59	47.2259	0.693564
ENSDART00000111414.3	1442	1246.54	675.587	5.1624
ENSDART00000167022.2	1664	1468.54	0	0
ENSDART00000182248.1	2580	2384.54	0	0
ENSDART00000169144.2	3479	3283.54	0	0
ENSDART00000192977.1	2843	2647.54	21.2666	0.0765126
ENSDART00000184208.1	3244	3048.54	32.3765	0.101161
ENSDART00000164445.2	1162	966.54	78	0.76869
ENSDART00000166902.2	4609	4413.54	268.027	0.578453
ENSDART00000143276.3	4966	4770.54	2663.97	5.31911
ENSDART00000051070.7	4986	4790.54	4072.45	8.09744
ENSDART00000074781.5	4915	4719.54	357.37	0.721266
ENSDART00000004842.8	1121	925.54	185	1.90394
ENSDART00000152853.2	273	95.2908	6.49669	0.649407
ENSDART00000139202.2	273	95.2908	2.30525	0.230432
ENSDART00000015000.8	1425	1229.54	84.1981	0.652283
ENSDART00000162892.2	521	326.154	22.3689	0.653281
ENSDART00000166081.2	1461	1265.54	1085.11	8.16719
ENSDART00000161574.2	875	679.573	298.698	4.1867
ENSDART00000022179.9	3405	3209.54	2807.66	8.33257
ENSDART00000025356.7	2244	2048.54	920	4.27779
ENSDART00000146192.3	3929	3733.54	1005.29	2.56477
ENSDART00000147430.2	1896	1700.54	343.526	1.92419
ENSDART00000165180.3	1635	1439.54	192.321	1.27257
ENSDART00000128561.4	1295	1099.54	2730	23.6498
ENSDART00000044115.6	1154	958.54	617.004	6.13132
ENSDART00000133072.2	859	663.59	129.996	1.86598
ENSDART00000110137.5	2127	1931.54	27.8778	0.137477
ENSDART00000161723.2	6231	6035.54	1205.73	1.90288
ENSDART00000154105.3	6313	6117.54	522.23	0.813133
ENSDART00000135845.4	5504	5308.54	142.258	0.255257
ENSDART00000038535.7	1041	845.54	25.7424	0.289995
ENSDART00000169912.2	3677	3481.54	1369	3.74549
ENSDART00000171291.2	775	579.59	1.8845	0.0309707
ENSDART00000157602.2	942	746.54	7.82848	0.0998852
ENSDART00000166983.2	1113	917.54	42.7911	0.444227
ENSDART00000180481.1	7465	7269.54	0	0
ENSDART00000113332.4	7032	6836.54	0	0
ENSDART00000173541.2	10562	10366.5	2741.04	2.5186
ENSDART00000173660.2	267	90.6246	27.4603	2.88626
ENSDART00000173580.2	10633	10437.5	276.38	0.252223
ENSDART00000173770.2	575	379.826	0	0
ENSDART00000184585.1	7588	7392.54	0	0
ENSDART00000188749.1	7642	7446.54	252.735	0.323286
ENSDART00000186956.1	6189	5993.54	182.459	0.289974
ENSDART00000141231.3	1168	972.54	96	0.940244
ENSDART00000099602.5	2320	2124.54	1089.7	4.88563
ENSDART00000004539.7	749	553.59	684.088	11.7707
ENSDART00000146136.2	919	723.54	48.2071	0.634637
ENSDART00000161638.2	2769	2573.54	30	0.111037
ENSDART00000073936.6	1789	1593.54	1033.75	6.17916
ENSDART00000156716.3	1502	1306.54	9.21289	0.0671661
