target_id	length	eff_length	est_counts	tpm
ENSDART00000191414.1	2905	2702.1	4.95959	0.0289535
ENSDART00000187058.1	2836	2633.1	0	0
ENSDART00000054843.7	1769	1566.1	87.6624	0.882979
ENSDART00000138630.3	1726	1523.1	56.3376	0.58348
ENSDART00000179964.1	1230	1027.1	109.469	1.68126
ENSDART00000154333.2	2818	2615.1	138.574	0.835891
ENSDART00000155267.2	3419	3216.1	635	3.11459
ENSDART00000106488.2	3307	3104.1	1441.06	7.32323
ENSDART00000140035.2	645	442.361	0	0
ENSDART00000005901.9	3370	3167.1	717.759	3.57498
ENSDART00000128182.3	1190	987.102	363.174	5.80377
ENSDART00000133077.2	909	706.102	6.79842	0.151879
ENSDART00000052086.6	1854	1651.1	70.4203	0.672792
ENSDART00000124471.3	2628	2425.1	179.858	1.16992
ENSDART00000088624.5	4258	4055.1	179.142	0.696871
ENSDART00000099647.6	1811	1608.1	304.917	2.99106
ENSDART00000138443.3	1328	1125.1	7.14719	0.100208
ENSDART00000139813.2	1906	1703.1	1140.83	10.5666
ENSDART00000111699.5	1883	1680.1	816.171	7.66307
ENSDART00000152246.2	7961	7758.1	2635.61	5.35898
ENSDART00000064968.5	2173	1970.1	846.895	6.78106
ENSDART00000151672.3	4652	4449.1	1176.42	4.17107
ENSDART00000138049.2	768	565.169	10.5544	0.294588
ENSDART00000026516.7	1344	1141.1	188.224	2.60201
ENSDART00000150852.2	538	336.028	32.7204	1.53603
ENSDART00000150594.2	445	245.512	14.218	0.91353
ENSDART00000150812.2	910	707.102	13.5065	0.301313
ENSDART00000128743.3	2732	2529.1	2035.43	12.6954
ENSDART00000189645.1	750	547.184	0	0
ENSDART00000165510.2	996	793.102	60.109	1.19555
ENSDART00000121859.3	5077	4874.1	709.92	2.29759
ENSDART00000190959.1	992	789.102	1.19246e-05	2.38379e-07
ENSDART00000142069.3	613	410.485	1068.8	41.0732
ENSDART00000043933.5	608	405.496	1731.2	67.3467
ENSDART00000148516.2	3022	2819.1	1501	8.39899
ENSDART00000169072.2	8455	8252.1	882.341	1.68667
ENSDART00000147947.2	8535	8332.1	919.739	1.74127
ENSDART00000057464.7	1888	1685.1	0	0
ENSDART00000176133.2	2022	1819.1	212.674	1.84423
ENSDART00000172882.2	2142	1939.1	17	0.138295
ENSDART00000163138.2	1127	924.102	29.5423	0.504291
ENSDART00000129570.3	734	531.184	0	0
ENSDART00000170007.2	915	712.102	0	0
ENSDART00000075782.7	3025	2822.1	593.916	3.31978
ENSDART00000060594.6	2004	1801.1	1880.65	16.4712
ENSDART00000097540.5	912	709.102	55.3816	1.23201
ENSDART00000154409.2	2086	1883.1	41.9714	0.35159
ENSDART00000140999.3	699	496.225	52	1.65303
ENSDART00000067423.5	1542	1339.1	477	5.61904
ENSDART00000122735.3	4404	4201.1	4023	15.1058
ENSDART00000150875.2	563	360.741	16.6122	0.72642
ENSDART00000086885.5	1685	1482.1	244	2.59698
ENSDART00000156364.2	630	427.384	54.9348	2.02762
ENSDART00000155698.2	2582	2379.1	1107.29	7.34187
ENSDART00000163680.2	986	783.102	0.184246	0.00371139
ENSDART00000167613.2	3182	2979.1	1125.39	5.959
ENSDART00000162628.2	643	440.361	0	0
ENSDART00000190025.1	1699	1496.1	29.981	0.316112
ENSDART00000159216.2	688	485.225	24.4971	0.796394
ENSDART00000098806.5	2844	2641.1	204.045	1.2187
ENSDART00000160071.2	840	637.119	21	0.519943
ENSDART00000143398.2	738	535.184	16.1984	0.477449
ENSDART00000133392.3	555	352.817	3.29575	0.147354
ENSDART00000141476.4	1773	1570.1	17.0445	0.171243
ENSDART00000138301.2	713	510.212	3.46131	0.107016
ENSDART00000136016.2	1935	1732.1	41	0.373394
ENSDART00000111052.4	2617	2414.1	1131.77	7.39536
ENSDART00000109990.4	4314	4111.1	192.889	0.740128
ENSDART00000186706.1	1586	1383.1	0	0
ENSDART00000169589.3	1361	1158.1	10	0.13621
ENSDART00000136672.3	1213	1010.1	16	0.249869
ENSDART00000112735.4	414	216.043	0	0
ENSDART00000153006.2	3813	3610.1	87.8058	0.383672
ENSDART00000191797.1	2340	2137.1	0	0
ENSDART00000099479.5	1809	1606.1	1280.53	12.5769
ENSDART00000063138.6	1414	1211.1	29.1923	0.380229
ENSDART00000140321.2	936	733.102	11.248	0.24203
ENSDART00000129676.3	1118	915.102	158.574	2.73351
ENSDART00000079210.5	1899	1696.1	1153.77	10.7306
ENSDART00000163411.2	1222	1019.1	53.9395	0.834923
ENSDART00000004476.9	1286	1083.1	0	0
ENSDART00000144897.4	4802	4599.1	25.1599	0.0862964
ENSDART00000172119.2	3649	3446.1	419.585	1.92065
ENSDART00000144516.3	2647	2444.1	193.415	1.24832
ENSDART00000133277.3	1898	1695.1	8	0.0744477
ENSDART00000131410.3	593	390.581	37.9823	1.53401
ENSDART00000078466.6	3411	3208.1	290.703	1.42941
ENSDART00000143981.2	539	337.019	0	0
ENSDART00000174580.2	3483	3280.1	478.187	2.29968
ENSDART00000187409.1	3133	2930.1	254.194	1.36848
ENSDART00000182247.1	3785	3582.1	449.72	1.98044
ENSDART00000153512.2	1764	1561.1	189.619	1.91605
ENSDART00000184299.1	3681	3478.1	38.0909	0.172757
ENSDART00000153168.2	2157	1954.1	78.3207	0.632247
ENSDART00000045186.6	1658	1455.1	44.6793	0.484362
ENSDART00000147917.3	1782	1579.1	25	0.249739
ENSDART00000061577.6	1699	1496.1	100114	1055.58
ENSDART00000179893.1	1204	1001.1	0	0
ENSDART00000122279.3	636	433.384	0	0
ENSDART00000193421.1	1288	1085.1	662.644	9.63312
ENSDART00000139924.4	3323	3120.1	349.429	1.76664
ENSDART00000183848.1	4295	4092.1	138.5	0.533902
ENSDART00000138837.2	817	614.153	40.1864	1.03219
ENSDART00000079691.5	4246	4043.1	168.41	0.65707
ENSDART00000147470.2	580	377.622	0	0
ENSDART00000135049.3	3232	3029.1	0	0
ENSDART00000154540.2	5764	5561.1	0	0
ENSDART00000180384.1	6294	6091.1	0	0
ENSDART00000175024.2	6007	5804.1	0	0
ENSDART00000184486.1	6281	6078.1	21.1917	0.0549991
ENSDART00000156372.3	1410	1207.1	15.3064	0.200026
ENSDART00000020044.9	1460	1257.1	27.6936	0.347509
ENSDART00000101292.4	783	580.169	1545.07	42.0097
ENSDART00000065139.5	1228	1025.1	34	0.523201
ENSDART00000144257.2	482	281.169	4	0.224414
ENSDART00000141484.2	1187	984.102	0	0
ENSDART00000160276.2	6452	6249.1	2031.36	5.12774
ENSDART00000139285.2	1275	1072.1	201.136	2.95945
ENSDART00000149911.2	1393	1190.1	36	0.477173
ENSDART00000066834.5	1080	877.102	0	0
ENSDART00000188808.1	5596	5393.1	417.921	1.2224
ENSDART00000187511.1	1617	1414.1	22.6683	0.252869
ENSDART00000081894.7	1722	1519.1	0	0
ENSDART00000077800.6	2317	2114.1	3612.85	26.9576
ENSDART00000140851.2	668	465.275	81.529	2.76413
ENSDART00000121828.4	749	546.184	78.2777	2.26077
ENSDART00000142347.2	875	672.102	319.448	7.49761
ENSDART00000181891.1	3362	3159.1	0	0
ENSDART00000102949.4	3301	3098.1	0	0
ENSDART00000183998.1	3946	3743.1	28.8567	0.121611
ENSDART00000180528.1	3570	3367.1	1.76033	0.00824697
ENSDART00000135262.3	3499	3296.1	12.5275	0.0599542
ENSDART00000170471.2	168	27.606	2.14972	1.22839
ENSDART00000167251.2	720	517.212	0	0
ENSDART00000167841.2	919	716.102	605	13.3272
ENSDART00000006927.6	1785	1582.1	929	9.26272
ENSDART00000126664.3	470	269.591	0	0
ENSDART00000160463.2	3637	3434.1	0	0
ENSDART00000161238.2	2840	2637.1	0	0
ENSDART00000172136.2	2865	2662.1	36.2813	0.214988
ENSDART00000190736.1	5087	4884.1	2902.38	9.37405
ENSDART00000149067.3	3732	3529.1	1491.46	6.66659
ENSDART00000180985.1	2824	2621.1	3.01426	0.0181407
ENSDART00000149591.3	750	547.184	289.774	8.35379
ENSDART00000149938.4	3181	2978.1	4.29611	0.0227559
ENSDART00000162837.2	1313	1110.1	50.595	0.718955
ENSDART00000170821.2	583	380.622	4.40501	0.182562
ENSDART00000131463.2	693	490.225	13	0.418317
ENSDART00000184111.1	1161	958.102	176.75	2.91009
ENSDART00000149371.2	1529	1326.1	2500.18	29.7407
ENSDART00000019733.8	1633	1430.1	44	0.485336
ENSDART00000112778.4	1751	1548.1	98	0.998582
ENSDART00000025562.8	2373	2170.1	42.5577	0.309354
ENSDART00000184362.1	360	166.688	5.9748	0.565428
ENSDART00000168957.3	3559	3356.1	22.3352	0.104981
ENSDART00000099157.5	1613	1410.1	17.1322	0.191655
ENSDART00000128788.3	1690	1487.1	338	3.58536
ENSDART00000144769.2	1156	953.102	479.1	7.92946
ENSDART00000138731.2	795	592.153	121.535	3.23762
ENSDART00000124963.4	1627	1424.1	753.365	8.3449
ENSDART00000141283.2	816	613.153	254.185	6.5394
ENSDART00000103626.5	2981	2778.1	2167.82	12.3092
ENSDART00000121439.3	1827	1624.1	0	0
ENSDART00000149429.2	2555	2352.1	768.684	5.15524
ENSDART00000168277.2	2906	2703.1	205.316	1.19817
ENSDART00000156512.2	3196	2993.1	132.409	0.697837
ENSDART00000083442.5	4257	4054.1	0	0
ENSDART00000148107.4	7693	7490.1	248.934	0.524269
ENSDART00000174685.2	4659	4456.1	60.5323	0.214284
ENSDART00000140935.2	772	569.169	15	0.415726
ENSDART00000079283.6	2138	1935.1	2579	21.0235
ENSDART00000039510.6	2187	1984.1	29.1575	0.231816
ENSDART00000153401.2	2846	2643.1	103.697	0.618885
ENSDART00000159602.2	3227	3024.1	5.30431	0.0276687
ENSDART00000147667.2	844	641.119	97.69	2.40363
ENSDART00000111414.3	1442	1239.1	549.543	6.99603
ENSDART00000167022.2	1664	1461.1	1.14615	0.0123743
ENSDART00000182248.1	2580	2377.1	0	0
ENSDART00000169144.2	3479	3276.1	0	0
ENSDART00000192977.1	2843	2640.1	39.1931	0.234178
ENSDART00000184208.1	3244	3041.1	11.3324	0.0587823
ENSDART00000164445.2	1162	959.102	83	1.36512
ENSDART00000166902.2	4609	4406.1	316.533	1.13324
ENSDART00000143276.3	4966	4763.1	2042.47	6.76429
ENSDART00000051070.7	4986	4783.1	3407.48	11.2378
ENSDART00000074781.5	4915	4712.1	656.204	2.19675
ENSDART00000004842.8	1121	918.102	214	3.67688
ENSDART00000152853.2	273	93.4515	12.9301	2.1826
ENSDART00000139202.2	273	93.4515	6.02119	1.01637
ENSDART00000015000.8	1425	1222.1	116.049	1.49792
ENSDART00000162892.2	521	319.266	17.8774	0.8833
ENSDART00000166081.2	1461	1258.1	829.523	10.4009
ENSDART00000161574.2	875	672.102	174.343	4.09191
ENSDART00000022179.9	3405	3202.1	2495.72	12.2947
ENSDART00000025356.7	2244	2041.1	1377	10.6421
ENSDART00000146192.3	3929	3726.1	1357.25	5.74596
ENSDART00000147430.2	1896	1693.1	260.446	2.42657
ENSDART00000165180.3	1635	1432.1	62.3231	0.686487
ENSDART00000128561.4	1295	1092.1	1655	23.9052
ENSDART00000044115.6	1154	951.102	632.756	10.4946
ENSDART00000133072.2	859	656.119	57.2443	1.37628
ENSDART00000110137.5	2127	1924.1	17.2669	0.141561
ENSDART00000161723.2	6231	6028.1	526.726	1.37836
ENSDART00000154105.3	6313	6110.1	432.055	1.11544
ENSDART00000135845.4	5504	5301.1	150.849	0.448884
ENSDART00000038535.7	1041	838.102	1.15081	0.0216603
ENSDART00000169912.2	3677	3474.1	657	2.98318
ENSDART00000171291.2	775	572.169	0	0
ENSDART00000157602.2	942	739.102	0	0
ENSDART00000166983.2	1113	910.102	15	0.259991
ENSDART00000180481.1	7465	7262.1	0	0
ENSDART00000113332.4	7032	6829.1	0	0
ENSDART00000173541.2	10562	10359.1	2592.09	3.94716
ENSDART00000173660.2	267	88.7871	77.613	13.7893
ENSDART00000173580.2	10633	10430.1	2412.41	3.64854
ENSDART00000173770.2	575	372.663	18.6933	0.791276
ENSDART00000184585.1	7588	7385.1	0	0
ENSDART00000188749.1	7642	7439.1	125.937	0.267048
ENSDART00000186956.1	6189	5986.1	31.6157	0.0833136
ENSDART00000141231.3	1168	965.102	30	0.490349
ENSDART00000099602.5	2320	2117.1	960.719	7.15833
ENSDART00000004539.7	749	546.184	274.519	7.92848
ENSDART00000146136.2	919	716.102	46.7622	1.03009
ENSDART00000161638.2	2769	2566.1	34	0.209008
ENSDART00000073936.6	1789	1586.1	1263.7	12.5681
ENSDART00000156716.3	1502	1299.1	0	0
ENSDART00000155659.2	446	246.445	35.4467	2.26888
ENSDART00000144054.4	1353	1150.1	152.739	2.09493
